name_file,width,height,class,label,points
055.jpg,640,512,1,c_kefir,"[[357, 216], [360, 216], [364, 217], [367, 219], [369, 222], [369, 226], [369, 230], [367, 234], [364, 237], [360, 239], [356, 240], [356, 244], [360, 243], [365, 245], [369, 246], [373, 247], [377, 249], [382, 250], [382, 245], [383, 240], [385, 237], [389, 236], [394, 235], [398, 236], [402, 239], [404, 242], [406, 246], [408, 250], [409, 254], [409, 258], [407, 262], [412, 261], [415, 262], [419, 264], [422, 268], [423, 273], [423, 278], [421, 282], [417, 284], [413, 286], [413, 289], [417, 291], [421, 291], [426, 292], [430, 294], [432, 297], [434, 301], [435, 305], [437, 310], [441, 311], [444, 313], [448, 317], [449, 322], [449, 327], [448, 331], [446, 335], [442, 336], [438, 337], [433, 335], [434, 338], [433, 341], [432, 344], [431, 346], [431, 349], [430, 350], [428, 352], [427, 355], [428, 359], [429, 362], [429, 365], [428, 368], [427, 371], [428, 375], [429, 379], [428, 382], [427, 385], [424, 388], [420, 389], [416, 389], [413, 388], [410, 386], [409, 383], [408, 379], [409, 375], [410, 371], [407, 369], [405, 366], [402, 369], [399, 371], [394, 373], [389, 374], [384, 374], [380, 373], [377, 376], [376, 379], [371, 382], [367, 383], [361, 381], [358, 379], [356, 374], [355, 369], [356, 364], [358, 360], [354, 358], [351, 353], [351, 349], [351, 344], [351, 338], [346, 342], [339, 342], [335, 342], [329, 340], [325, 337], [324, 334], [323, 331], [323, 326], [326, 323], [331, 321], [327, 319], [325, 316], [323, 312], [323, 309], [321, 308], [317, 307], [315, 305], [312, 302], [311, 298], [307, 299], [304, 299], [301, 296], [298, 292], [297, 287], [296, 281], [296, 276], [296, 271], [298, 269], [295, 266], [294, 264], [294, 260], [290, 262], [285, 263], [281, 262], [279, 260], [278, 255], [278, 250], [280, 247], [283, 245], [286, 244], [290, 245], [291, 241], [292, 237], [295, 234], [298, 233], [303, 231], [306, 231], [311, 232], [316, 233], [318, 230], [321, 227], [324, 225], [328, 224], [332, 225], [336, 228], [340, 229], [345, 226], [346, 222], [349, 219], [353, 217]]"
059.jpg,640,512,1,c_kefir,"[[510, 458], [517, 459], [522, 461], [526, 464], [528, 469], [529, 474], [528, 480], [525, 483], [527, 487], [528, 492], [526, 496], [522, 500], [516, 503], [509, 502], [502, 499], [498, 494], [497, 486], [495, 486], [493, 488], [488, 491], [481, 491], [477, 487], [475, 482], [477, 476], [480, 472], [481, 468], [483, 465], [489, 462], [495, 459], [501, 458], [507, 457]]"
059.jpg,640,512,1,c_kefir,"[[238, 0], [241, 3], [243, 9], [245, 13], [248, 20], [252, 21], [257, 22], [261, 26], [264, 31], [268, 30], [274, 31], [279, 34], [282, 31], [288, 30], [294, 31], [295, 27], [300, 26], [304, 28], [307, 31], [307, 36], [304, 39], [301, 40], [300, 45], [301, 49], [305, 51], [309, 55], [310, 58], [313, 63], [316, 58], [321, 57], [327, 58], [331, 60], [333, 64], [334, 70], [333, 77], [339, 79], [343, 82], [347, 89], [346, 95], [349, 95], [354, 97], [356, 103], [360, 109], [362, 116], [363, 123], [363, 132], [361, 139], [359, 142], [359, 147], [358, 152], [354, 154], [355, 159], [355, 164], [353, 169], [349, 174], [342, 174], [336, 174], [328, 172], [324, 168], [324, 162], [320, 162], [314, 159], [312, 155], [310, 151], [310, 146], [305, 148], [299, 150], [292, 150], [287, 150], [280, 151], [273, 149], [268, 145], [266, 138], [265, 132], [266, 127], [269, 122], [272, 116], [273, 111], [270, 108], [267, 105], [264, 107], [258, 108], [254, 105], [254, 102], [253, 98], [248, 96], [244, 94], [241, 88], [237, 91], [231, 93], [225, 94], [219, 93], [215, 92], [209, 88], [206, 92], [202, 94], [197, 94], [192, 93], [186, 89], [182, 86], [179, 82], [178, 76], [171, 75], [166, 72], [162, 69], [159, 63], [159, 57], [161, 54], [164, 50], [169, 49], [175, 48], [172, 45], [173, 40], [171, 37], [167, 32], [166, 24], [167, 17], [170, 12], [174, 9], [177, 7], [173, 4], [173, 0]]"
059.jpg,640,512,1,c_kefir,"[[474, 137], [479, 139], [483, 143], [484, 148], [483, 154], [479, 159], [484, 160], [486, 162], [487, 166], [486, 171], [492, 171], [497, 175], [500, 178], [502, 183], [501, 190], [505, 194], [507, 201], [506, 208], [504, 215], [501, 220], [496, 224], [495, 228], [496, 233], [497, 237], [494, 241], [496, 246], [497, 252], [496, 257], [490, 265], [496, 263], [502, 262], [508, 263], [513, 265], [517, 270], [522, 265], [528, 262], [533, 262], [539, 262], [546, 263], [550, 267], [553, 271], [553, 278], [552, 283], [548, 289], [539, 293], [531, 293], [525, 292], [520, 291], [518, 293], [520, 296], [521, 300], [526, 299], [532, 301], [536, 305], [538, 311], [540, 318], [540, 326], [539, 332], [534, 340], [529, 342], [527, 345], [528, 349], [529, 356], [529, 361], [527, 367], [522, 373], [518, 377], [512, 378], [509, 383], [504, 386], [499, 386], [495, 383], [491, 385], [482, 386], [473, 386], [465, 383], [461, 377], [457, 378], [451, 377], [444, 374], [441, 369], [437, 374], [428, 373], [420, 371], [413, 366], [408, 358], [407, 349], [409, 344], [414, 342], [419, 342], [424, 344], [428, 344], [427, 336], [428, 329], [431, 324], [435, 319], [439, 317], [442, 309], [445, 304], [449, 300], [455, 296], [450, 292], [444, 283], [441, 277], [439, 270], [433, 268], [426, 262], [423, 253], [421, 244], [416, 245], [408, 244], [400, 241], [395, 236], [393, 228], [395, 220], [401, 217], [400, 212], [402, 207], [400, 203], [402, 196], [406, 191], [411, 187], [420, 182], [417, 176], [415, 169], [416, 163], [420, 158], [425, 156], [430, 157], [435, 162], [438, 157], [444, 153], [449, 152], [458, 152], [459, 145], [464, 140], [469, 138]]"
060.jpg,640,512,1,c_kefir,"[[291, 235], [295, 236], [299, 239], [301, 244], [303, 250], [303, 256], [307, 258], [311, 264], [315, 260], [320, 259], [325, 260], [329, 263], [331, 268], [332, 273], [332, 281], [330, 285], [326, 289], [322, 290], [323, 294], [323, 300], [321, 306], [318, 310], [315, 313], [316, 317], [316, 321], [313, 325], [308, 327], [303, 325], [303, 329], [303, 333], [300, 337], [296, 339], [291, 340], [286, 339], [282, 342], [278, 344], [276, 347], [273, 351], [269, 354], [264, 356], [256, 357], [250, 357], [248, 361], [244, 364], [238, 369], [230, 371], [225, 372], [222, 376], [215, 380], [209, 382], [202, 380], [199, 377], [198, 370], [199, 365], [202, 361], [208, 358], [213, 358], [217, 358], [219, 353], [215, 352], [212, 350], [211, 345], [212, 341], [215, 337], [217, 335], [214, 334], [210, 332], [208, 326], [208, 321], [210, 316], [213, 311], [216, 308], [219, 306], [218, 303], [218, 299], [222, 298], [220, 295], [219, 290], [221, 284], [223, 281], [228, 278], [234, 277], [240, 277], [245, 278], [247, 274], [251, 271], [255, 270], [260, 270], [264, 270], [268, 271], [267, 266], [267, 261], [269, 258], [266, 256], [265, 252], [264, 247], [266, 243], [269, 240], [271, 239], [274, 238], [277, 240], [280, 242], [283, 238], [286, 236]]"
063.jpg,640,512,1,c_kefir,"[[283, 14], [288, 13], [292, 14], [295, 15], [298, 17], [300, 19], [303, 18], [307, 18], [311, 18], [314, 19], [318, 20], [321, 21], [325, 23], [328, 23], [332, 23], [335, 23], [339, 24], [342, 26], [345, 28], [346, 25], [347, 22], [350, 20], [352, 20], [355, 20], [359, 20], [362, 21], [364, 23], [366, 25], [367, 28], [368, 32], [372, 32], [376, 33], [379, 35], [383, 36], [385, 39], [386, 41], [388, 45], [388, 49], [393, 48], [397, 49], [401, 50], [404, 53], [406, 56], [407, 59], [407, 63], [407, 66], [405, 69], [408, 72], [409, 75], [408, 78], [407, 81], [404, 83], [401, 83], [398, 82], [397, 84], [398, 86], [399, 89], [399, 92], [399, 96], [398, 100], [397, 103], [395, 106], [392, 108], [389, 108], [389, 112], [387, 114], [385, 116], [382, 118], [378, 119], [375, 120], [370, 120], [370, 123], [370, 125], [368, 129], [366, 132], [364, 135], [361, 137], [358, 138], [354, 139], [354, 142], [353, 146], [351, 150], [348, 152], [344, 155], [339, 156], [336, 158], [335, 162], [333, 166], [328, 169], [323, 171], [318, 172], [314, 171], [311, 169], [308, 172], [304, 174], [298, 174], [295, 171], [293, 165], [294, 161], [297, 158], [301, 157], [305, 158], [305, 153], [308, 150], [312, 149], [316, 148], [312, 145], [311, 141], [311, 137], [307, 140], [301, 141], [296, 140], [291, 139], [287, 136], [285, 133], [283, 130], [282, 125], [278, 126], [272, 125], [268, 123], [265, 120], [264, 116], [263, 112], [263, 107], [266, 104], [269, 103], [268, 100], [268, 97], [264, 98], [261, 99], [258, 97], [258, 101], [257, 105], [255, 109], [251, 112], [248, 113], [243, 114], [239, 113], [235, 111], [232, 108], [230, 104], [230, 100], [231, 94], [233, 91], [236, 89], [239, 87], [243, 87], [247, 86], [246, 82], [246, 79], [248, 76], [243, 75], [241, 72], [241, 68], [242, 63], [245, 60], [243, 57], [241, 52], [241, 46], [242, 42], [244, 37], [247, 35], [251, 33], [256, 32], [260, 34], [264, 38], [265, 33], [266, 30], [270, 29], [273, 28], [277, 27], [278, 24], [278, 20], [280, 17]]"
066.jpg,640,512,1,c_kefir,"[[126, 113], [130, 114], [134, 115], [136, 120], [141, 117], [147, 117], [152, 119], [155, 114], [161, 113], [167, 114], [170, 117], [172, 122], [178, 122], [183, 124], [188, 127], [190, 130], [191, 134], [196, 131], [201, 132], [206, 134], [208, 139], [214, 141], [220, 145], [223, 150], [226, 156], [227, 162], [225, 169], [229, 174], [230, 178], [231, 185], [228, 191], [224, 195], [221, 197], [224, 200], [225, 204], [230, 204], [235, 205], [238, 208], [240, 213], [240, 220], [239, 224], [234, 227], [226, 227], [221, 225], [219, 222], [213, 223], [207, 223], [203, 220], [199, 221], [196, 223], [195, 227], [193, 232], [190, 235], [183, 239], [171, 240], [165, 237], [161, 234], [159, 229], [154, 227], [150, 224], [149, 218], [144, 215], [139, 211], [137, 208], [136, 203], [133, 208], [130, 208], [129, 212], [126, 216], [122, 218], [115, 220], [108, 219], [103, 217], [99, 215], [96, 215], [90, 214], [86, 211], [85, 205], [88, 200], [93, 197], [98, 198], [100, 194], [103, 192], [107, 192], [110, 192], [108, 188], [106, 184], [107, 181], [111, 179], [108, 176], [106, 169], [107, 162], [109, 156], [112, 152], [115, 148], [120, 147], [120, 143], [124, 139], [129, 137], [128, 134], [124, 134], [120, 131], [117, 126], [117, 120], [120, 116]]"
066.jpg,640,512,1,c_kefir,"[[640, 440], [640, 440], [640, 442], [640, 445], [640, 449], [640, 450], [640, 452], [639, 449], [633, 446], [626, 442], [615, 440], [608, 442], [605, 445], [603, 449], [599, 449], [595, 450], [591, 452], [588, 456], [582, 454], [577, 455], [571, 458], [566, 462], [562, 467], [560, 473], [560, 478], [555, 480], [553, 485], [552, 492], [555, 498], [560, 499], [566, 499], [570, 495], [573, 491], [577, 495], [581, 497], [586, 497], [584, 500], [584, 504], [580, 506], [578, 509], [579, 511], [640, 511]]"
066.jpg,640,512,1,c_kefir,"[[452, 202], [459, 203], [462, 205], [465, 208], [472, 207], [480, 208], [486, 212], [491, 217], [493, 224], [500, 225], [504, 229], [507, 233], [507, 241], [512, 238], [517, 237], [522, 239], [526, 243], [527, 248], [526, 252], [523, 256], [519, 257], [518, 261], [517, 265], [512, 271], [516, 273], [520, 276], [524, 280], [525, 287], [530, 288], [534, 292], [537, 297], [537, 303], [536, 308], [531, 310], [533, 316], [532, 321], [529, 325], [523, 327], [523, 331], [528, 332], [531, 335], [532, 341], [531, 347], [526, 350], [529, 353], [529, 358], [527, 364], [523, 367], [515, 368], [510, 366], [508, 363], [507, 358], [499, 358], [490, 361], [483, 364], [481, 366], [481, 369], [483, 373], [483, 378], [480, 383], [475, 387], [469, 390], [462, 392], [457, 392], [456, 399], [450, 404], [442, 405], [436, 401], [432, 404], [428, 406], [426, 410], [423, 415], [417, 418], [410, 418], [406, 412], [406, 407], [403, 405], [400, 409], [396, 412], [390, 411], [387, 408], [384, 403], [382, 408], [377, 410], [370, 410], [366, 406], [362, 397], [362, 392], [363, 387], [365, 383], [362, 381], [358, 383], [352, 383], [349, 380], [346, 377], [344, 373], [346, 369], [342, 369], [336, 369], [333, 367], [330, 364], [329, 360], [330, 355], [333, 352], [329, 350], [324, 344], [322, 339], [323, 334], [326, 330], [331, 329], [327, 325], [325, 318], [325, 309], [327, 300], [331, 295], [335, 293], [339, 293], [342, 295], [345, 295], [346, 291], [348, 289], [353, 287], [352, 282], [353, 276], [356, 271], [360, 269], [357, 263], [357, 256], [360, 251], [364, 248], [370, 247], [370, 240], [373, 236], [377, 232], [382, 231], [381, 226], [382, 218], [386, 212], [390, 209], [396, 208], [401, 209], [404, 213], [409, 210], [414, 210], [417, 212], [421, 216], [425, 215], [432, 214], [438, 215], [443, 208], [447, 204]]"
067.jpg,640,512,1,c_kefir,"[[572, 418], [576, 417], [582, 417], [589, 417], [593, 420], [599, 425], [602, 432], [603, 439], [604, 445], [603, 449], [599, 449], [600, 453], [599, 458], [597, 463], [592, 468], [588, 470], [583, 471], [579, 472], [576, 472], [574, 475], [572, 478], [568, 479], [562, 479], [558, 475], [557, 470], [558, 465], [561, 461], [566, 459], [565, 455], [567, 451], [571, 446], [574, 444], [578, 443], [576, 440], [573, 438], [572, 434], [572, 429], [571, 425], [571, 421]]"
067.jpg,640,512,1,c_kefir,"[[405, 138], [409, 138], [412, 141], [415, 145], [416, 149], [414, 153], [413, 156], [415, 160], [416, 164], [416, 169], [414, 173], [410, 176], [406, 178], [405, 181], [406, 186], [410, 187], [412, 189], [414, 193], [415, 198], [415, 203], [415, 208], [413, 213], [410, 217], [406, 219], [403, 220], [403, 224], [401, 229], [399, 234], [395, 237], [390, 239], [386, 239], [381, 237], [378, 234], [376, 228], [377, 222], [378, 218], [381, 215], [384, 213], [387, 212], [386, 209], [387, 206], [388, 203], [386, 202], [384, 201], [383, 198], [381, 202], [379, 206], [376, 208], [372, 208], [368, 208], [364, 205], [361, 202], [358, 197], [355, 192], [353, 187], [352, 182], [349, 181], [345, 180], [341, 178], [338, 175], [336, 171], [336, 165], [337, 160], [340, 157], [344, 155], [350, 154], [355, 155], [358, 158], [359, 161], [362, 160], [364, 160], [365, 156], [368, 153], [372, 150], [376, 147], [380, 144], [384, 143], [388, 143], [392, 144], [395, 143], [399, 140]]"
068.jpg,640,512,1,c_kefir,"[[236, 334], [243, 335], [254, 339], [265, 344], [274, 349], [281, 356], [284, 361], [288, 358], [293, 357], [298, 358], [303, 360], [308, 365], [310, 372], [309, 379], [306, 384], [301, 388], [294, 389], [288, 389], [282, 387], [279, 383], [277, 379], [271, 379], [264, 378], [260, 377], [254, 374], [253, 378], [251, 381], [256, 385], [258, 389], [259, 394], [259, 399], [256, 404], [251, 408], [245, 409], [239, 408], [234, 404], [232, 399], [231, 394], [233, 388], [229, 387], [224, 384], [220, 378], [218, 371], [218, 361], [219, 356], [222, 354], [222, 349], [223, 343], [225, 339], [231, 335]]"
070.jpg,640,512,1,c_kefir,"[[270, 0], [272, 2], [274, 5], [275, 10], [275, 14], [273, 18], [270, 22], [265, 24], [262, 26], [261, 29], [261, 33], [262, 37], [264, 40], [265, 44], [265, 47], [267, 50], [269, 53], [272, 56], [274, 60], [274, 66], [272, 70], [271, 75], [271, 79], [273, 82], [275, 87], [274, 94], [272, 100], [270, 104], [266, 106], [262, 107], [260, 111], [257, 114], [252, 114], [249, 113], [247, 111], [244, 115], [239, 119], [232, 121], [227, 120], [223, 119], [220, 115], [219, 111], [221, 107], [223, 104], [220, 104], [216, 102], [213, 99], [211, 95], [210, 91], [211, 87], [214, 83], [212, 82], [209, 78], [208, 73], [210, 67], [213, 60], [216, 55], [222, 48], [226, 44], [230, 40], [231, 38], [231, 34], [232, 28], [234, 25], [238, 21], [243, 18], [247, 17], [248, 11], [249, 5], [252, 1], [255, 0]]"
070.jpg,640,512,1,c_kefir,"[[261, 138], [267, 139], [272, 142], [276, 148], [277, 153], [282, 153], [286, 156], [289, 159], [291, 165], [293, 171], [298, 170], [304, 169], [310, 170], [313, 173], [315, 179], [315, 185], [313, 189], [316, 192], [318, 199], [319, 205], [319, 211], [315, 218], [315, 222], [317, 224], [320, 229], [324, 231], [328, 235], [328, 241], [326, 249], [322, 258], [318, 261], [316, 264], [317, 271], [315, 277], [310, 281], [302, 282], [296, 278], [295, 281], [292, 284], [287, 285], [287, 289], [285, 293], [280, 296], [273, 299], [266, 299], [260, 295], [256, 298], [252, 298], [251, 302], [248, 306], [242, 309], [237, 306], [237, 311], [236, 317], [232, 321], [227, 321], [223, 318], [221, 322], [216, 325], [208, 323], [204, 318], [202, 311], [203, 305], [206, 300], [201, 298], [197, 293], [196, 287], [196, 281], [191, 282], [186, 280], [182, 273], [182, 265], [185, 260], [189, 256], [184, 256], [180, 258], [174, 257], [167, 252], [167, 245], [170, 239], [177, 235], [172, 231], [172, 224], [176, 221], [181, 219], [181, 215], [183, 211], [189, 205], [195, 204], [200, 204], [198, 199], [200, 193], [206, 189], [212, 189], [213, 182], [216, 177], [220, 174], [225, 171], [229, 171], [236, 173], [238, 166], [242, 161], [247, 159], [253, 158], [249, 154], [248, 148], [250, 144], [254, 140]]"
071.jpg,640,512,3,ent_cloacae,"[[340, 155], [345, 157], [348, 160], [350, 162], [352, 164], [355, 166], [356, 169], [358, 173], [359, 176], [360, 179], [360, 182], [360, 186], [361, 189], [361, 192], [360, 192], [358, 192], [359, 194], [359, 196], [357, 197], [357, 199], [357, 200], [357, 203], [357, 205], [356, 207], [355, 208], [354, 208], [354, 210], [353, 212], [353, 213], [350, 213], [350, 210], [350, 206], [350, 203], [350, 199], [352, 196], [352, 195], [353, 193], [353, 192], [351, 192], [350, 189], [351, 187], [353, 185], [353, 182], [354, 181], [353, 180], [352, 178], [352, 176], [351, 174], [352, 172], [348, 171], [347, 170], [346, 168], [344, 167], [342, 164], [340, 163], [337, 162], [335, 161], [334, 159], [333, 158], [332, 157], [334, 156], [336, 156], [337, 154], [338, 154]]"
071.jpg,640,512,3,ent_cloacae,"[[334, 173], [334, 175], [335, 174], [336, 175], [336, 178], [336, 181], [335, 183], [334, 186], [333, 188], [331, 188], [330, 187], [329, 189], [327, 190], [326, 192], [325, 193], [323, 194], [322, 193], [322, 191], [323, 190], [321, 188], [322, 185], [323, 183], [325, 182], [326, 180], [328, 179], [330, 178], [330, 177], [330, 176], [331, 174], [331, 171], [332, 171], [334, 172]]"
071.jpg,640,512,3,ent_cloacae,"[[257, 195], [261, 193], [264, 193], [265, 193], [267, 191], [268, 189], [269, 188], [270, 187], [273, 187], [274, 188], [275, 189], [275, 190], [274, 192], [273, 194], [272, 195], [270, 196], [269, 197], [268, 198], [267, 199], [265, 200], [263, 200], [262, 200], [260, 200], [259, 200], [257, 199], [257, 199], [256, 198], [255, 198], [254, 197], [255, 196]]"
071.jpg,640,512,3,ent_cloacae,"[[281, 239], [283, 240], [285, 241], [286, 243], [286, 244], [284, 245], [282, 245], [280, 244], [279, 243], [277, 241], [277, 240], [277, 239], [279, 238]]"
071.jpg,640,512,3,ent_cloacae,"[[175, 298], [180, 300], [183, 301], [187, 302], [191, 302], [194, 302], [195, 304], [195, 305], [192, 306], [189, 306], [187, 306], [183, 306], [181, 306], [177, 304], [175, 303], [173, 302], [172, 301], [173, 299]]"
071.jpg,640,512,3,ent_cloacae,"[[566, 58], [563, 62], [562, 64], [560, 67], [559, 70], [558, 72], [555, 72], [554, 71], [555, 68], [556, 65], [558, 61], [559, 59], [562, 57], [564, 56]]"
072.jpg,640,512,3,ent_cloacae,"[[437, 75], [441, 75], [444, 76], [447, 77], [450, 78], [451, 80], [450, 81], [449, 83], [447, 84], [444, 83], [440, 83], [438, 82], [438, 84], [438, 85], [435, 85], [432, 85], [429, 85], [426, 85], [424, 86], [421, 86], [420, 84], [421, 83], [423, 82], [424, 81], [424, 79], [426, 79], [429, 78], [430, 76], [433, 74], [435, 73], [437, 73], [437, 75]]"
072.jpg,640,512,3,ent_cloacae,"[[313, 173], [314, 174], [315, 176], [316, 177], [316, 179], [317, 181], [318, 185], [318, 186], [318, 188], [316, 189], [314, 189], [312, 188], [310, 188], [308, 187], [308, 185], [308, 185], [307, 184], [305, 183], [302, 181], [301, 180], [299, 180], [297, 180], [296, 179], [294, 179], [292, 179], [290, 178], [289, 177], [286, 178], [283, 178], [281, 178], [279, 177], [279, 176], [279, 175], [279, 174], [280, 172], [281, 171], [283, 171], [285, 172], [287, 172], [290, 172], [291, 172], [294, 172], [296, 173], [298, 173], [299, 173], [302, 173], [304, 174], [304, 173], [304, 172], [306, 171], [308, 172], [309, 173], [310, 173], [312, 173]]"
072.jpg,640,512,3,ent_cloacae,"[[243, 191], [245, 189], [247, 187], [249, 185], [250, 183], [251, 180], [252, 178], [254, 176], [257, 176], [260, 175], [261, 173], [261, 171], [261, 169], [262, 166], [263, 164], [267, 163], [269, 161], [271, 160], [272, 157], [272, 156], [274, 153], [276, 151], [276, 148], [276, 146], [274, 146], [273, 146], [272, 147], [270, 149], [268, 151], [266, 153], [266, 152], [264, 152], [263, 153], [262, 155], [261, 157], [258, 158], [256, 159], [255, 161], [253, 163], [252, 165], [250, 167], [248, 169], [245, 171], [244, 173], [243, 174], [243, 175], [241, 176], [241, 179], [240, 181], [238, 182], [236, 183], [235, 183], [234, 183], [232, 183], [231, 184], [230, 186], [229, 188], [229, 190], [229, 191], [227, 192], [226, 193], [225, 195], [224, 196], [226, 197], [226, 196], [227, 198], [228, 198], [229, 198], [232, 198], [234, 197], [238, 197], [241, 196], [243, 195], [245, 194], [245, 192], [244, 192], [243, 192]]"
072.jpg,640,512,3,ent_cloacae,"[[211, 154], [212, 152], [213, 149], [213, 147], [215, 147], [216, 146], [217, 143], [219, 141], [221, 139], [222, 138], [221, 137], [219, 138], [217, 140], [214, 141], [212, 141], [211, 142], [210, 144], [210, 146], [209, 148], [209, 151], [209, 152], [209, 154], [209, 155], [211, 155]]"
072.jpg,640,512,3,ent_cloacae,"[[171, 241], [174, 240], [177, 239], [181, 236], [184, 234], [187, 232], [189, 229], [190, 227], [192, 225], [192, 223], [193, 221], [198, 221], [201, 220], [202, 220], [202, 218], [201, 217], [199, 215], [196, 216], [194, 216], [191, 217], [187, 217], [183, 217], [184, 216], [186, 215], [185, 213], [182, 214], [180, 216], [178, 217], [177, 217], [175, 218], [173, 220], [171, 221], [171, 223], [170, 225], [168, 225], [167, 225], [167, 227], [168, 228], [170, 228], [171, 230], [170, 232], [169, 233], [168, 235], [167, 236], [167, 238], [167, 240], [169, 241]]"
072.jpg,640,512,3,ent_cloacae,"[[118, 195], [119, 191], [119, 188], [118, 186], [118, 182], [119, 179], [118, 177], [116, 177], [116, 179], [115, 182], [115, 185], [115, 188], [115, 190], [115, 192], [115, 195], [116, 196], [117, 196]]"
072.jpg,640,512,3,ent_cloacae,"[[222, 356], [226, 353], [230, 350], [234, 346], [235, 339], [236, 334], [238, 329], [242, 325], [245, 323], [245, 320], [242, 319], [239, 320], [237, 323], [233, 326], [229, 328], [227, 331], [225, 336], [224, 340], [223, 345], [221, 348], [219, 351], [218, 354], [220, 356]]"
072.jpg,640,512,3,ent_cloacae,"[[17, 415], [20, 413], [22, 410], [23, 404], [22, 399], [19, 399], [16, 402], [15, 406], [14, 411], [15, 414]]"
072.jpg,640,512,3,ent_cloacae,"[[640, 284], [640, 283], [640, 282], [640, 279], [640, 277], [640, 275], [640, 274], [640, 276], [640, 276], [640, 274], [638, 273], [635, 274], [634, 275], [632, 275], [631, 278], [632, 280], [632, 282], [632, 284], [630, 285], [630, 285], [630, 287], [631, 289], [632, 291], [632, 293], [632, 296], [634, 298], [637, 298], [640, 298], [640, 298], [640, 299], [640, 299], [640, 298], [640, 296], [640, 296], [640, 297], [640, 296], [640, 295], [640, 284]]"
072.jpg,640,512,3,ent_cloacae,"[[146, 511], [151, 510], [151, 508], [147, 506], [140, 506], [134, 506], [129, 508], [127, 509], [127, 511]]"
073.jpg,640,512,3,ent_cloacae,"[[356, 263], [360, 264], [363, 264], [366, 263], [369, 263], [373, 262], [375, 263], [376, 264], [377, 265], [379, 266], [379, 268], [377, 269], [374, 270], [372, 270], [369, 270], [367, 270], [369, 271], [370, 273], [370, 274], [369, 275], [367, 275], [365, 274], [365, 275], [364, 275], [362, 275], [360, 275], [359, 274], [357, 274], [355, 273], [352, 273], [352, 273], [350, 272], [349, 272], [347, 271], [346, 271], [344, 271], [342, 271], [341, 270], [339, 270], [338, 270], [337, 268], [337, 267], [335, 267], [333, 267], [333, 266], [335, 264], [337, 264], [339, 264], [342, 264], [344, 263], [345, 264], [348, 264], [350, 264], [352, 264], [353, 263], [354, 263]]"
073.jpg,640,512,3,ent_cloacae,"[[196, 241], [198, 242], [200, 243], [203, 244], [204, 245], [206, 245], [208, 245], [210, 246], [212, 247], [213, 248], [215, 249], [217, 251], [219, 252], [220, 253], [221, 255], [223, 255], [224, 256], [227, 256], [229, 256], [230, 256], [231, 255], [232, 255], [234, 256], [236, 257], [237, 257], [239, 257], [241, 257], [242, 257], [243, 257], [245, 254], [246, 253], [247, 252], [249, 250], [250, 249], [252, 249], [252, 250], [251, 252], [250, 253], [249, 255], [248, 256], [250, 256], [250, 257], [250, 260], [250, 261], [249, 263], [249, 265], [249, 266], [248, 267], [247, 267], [246, 267], [245, 268], [243, 268], [241, 268], [239, 267], [237, 267], [236, 266], [235, 264], [234, 264], [233, 265], [231, 265], [229, 266], [227, 266], [225, 266], [223, 266], [222, 265], [224, 263], [224, 262], [222, 262], [220, 261], [218, 260], [217, 259], [215, 258], [214, 257], [212, 255], [211, 254], [210, 252], [209, 252], [208, 252], [206, 252], [204, 251], [202, 250], [201, 249], [201, 248], [200, 247], [198, 245], [196, 245], [195, 244], [194, 243], [195, 241]]"
073.jpg,640,512,3,ent_cloacae,"[[211, 330], [213, 327], [215, 326], [217, 324], [218, 322], [219, 321], [221, 319], [223, 318], [224, 318], [224, 319], [227, 319], [227, 319], [226, 323], [226, 325], [225, 327], [223, 329], [220, 331], [219, 333], [217, 334], [215, 337], [214, 338], [212, 338], [210, 338], [208, 338], [206, 339], [204, 340], [202, 340], [199, 341], [198, 340], [198, 338], [198, 337], [197, 336], [199, 334], [201, 332], [204, 330], [205, 329], [206, 328], [208, 329], [209, 330]]"
073.jpg,640,512,3,ent_cloacae,"[[569, 29], [576, 29], [578, 31], [583, 33], [586, 32], [590, 33], [593, 36], [595, 39], [597, 41], [600, 42], [603, 44], [605, 46], [607, 48], [609, 51], [611, 54], [613, 56], [613, 59], [610, 60], [607, 61], [603, 60], [601, 57], [598, 53], [595, 52], [593, 49], [591, 45], [588, 43], [585, 43], [580, 42], [577, 40], [574, 39], [571, 39], [568, 38], [565, 36], [564, 34], [564, 31], [568, 30]]"
074.jpg,640,512,3,ent_cloacae,"[[273, 213], [278, 213], [280, 213], [281, 213], [283, 213], [286, 213], [285, 212], [286, 211], [289, 211], [291, 212], [292, 213], [293, 213], [295, 212], [297, 212], [301, 212], [302, 213], [304, 213], [305, 214], [304, 215], [302, 216], [303, 217], [304, 217], [306, 218], [307, 219], [307, 220], [306, 221], [308, 222], [310, 222], [311, 221], [313, 221], [314, 223], [315, 224], [317, 225], [318, 226], [318, 227], [317, 228], [315, 227], [314, 225], [312, 225], [311, 225], [310, 225], [307, 225], [305, 224], [303, 224], [302, 224], [301, 225], [300, 226], [298, 226], [296, 227], [294, 227], [292, 227], [290, 227], [288, 227], [287, 229], [284, 229], [282, 229], [280, 229], [278, 230], [274, 229], [272, 229], [269, 227], [268, 226], [267, 225], [267, 224], [268, 223], [268, 222], [267, 221], [267, 219], [266, 217], [266, 215], [266, 213], [267, 213], [268, 213], [268, 212], [268, 210], [270, 209], [271, 209], [271, 211], [272, 213]]"
